"state","year","pregnancyratelt15","pregnancyrate1517","pregnancyrate1819","pregnancyrate1519","pregnancyratelt20","pregnancyrate2024","pregnancyrate2529","pregnancyrate3034","pregnancyrate3539","pregnancyrate40plus","pregnancieslt15","pregnancies1517","pregnancies1819","pregnancies1519","pregnancieslt20","pregnancies2024","pregnancies2529","pregnancies3034","pregnancies3539","pregnancies40plus","pregnancyratetotal","pregnanciestotal","notes","versiondate"
"US",2015,2.7,16.7,65.2,36.1,36.7,120.4,150.3,138.3,72.1,17.7,5550,102730,269410,372140,377680,1327860,1656470,1488450,732990,179940,90.9,5763400,""," 1 Mar 2021"
"US",2016,2.5,15,60.2,33.1,33.6,115.3,146.9,139.1,72.7,18.2,5070,93090,248650,341740,346810,1252740,1653760,1506470,756170,180600,89.6,5696540,""," 1 Mar 2021"
"US",2017,2.2,13.6,56.9,31,31.4,111.3,141.8,136.6,72.3,18.5,4460,83680,235810,319490,323950,1195120,1623710,1483990,765890,182500,87.4,5575150,""," 1 Mar 2021"
"UT",1988,4.9,44.4,111.7,72.3,73.3,214,216.6,129.6,56.6,13.6,70,1880,3350,5230,5300,14350,15590,9210,3240,620,125.3,48320,""," 1 Mar 2021"
"UT",1992,5.8,36.9,108,64.6,65.9,198.9,200.4,130.4,54.9,13,110,1900,3570,5480,5580,15280,14100,9380,3730,740,113.8,48820,""," 1 Mar 2021"
"UT",1996,4.4,32.7,91,57.5,58.3,186,212.8,132.4,54.6,12.1,90,2030,4150,6180,6270,17160,16630,9720,4110,840,110.3,54740,""," 1 Mar 2021"
"UT",2000,3.8,29.1,80.3,51.9,52.6,174.7,221.2,147.7,61,13.2,70,1760,3900,5670,5740,19870,18920,10650,4530,980,114.7,60670,""," 1 Mar 2021"
"UT",2005,3.9,22.1,70.3,42.8,43.5,162.2,229.9,152.7,69.3,14.2,80,1320,3150,4460,4540,19090,22970,13120,5060,1060,118.5,65840,""," 1 Mar 2021"
"UT",2006,2.3,22.9,78.6,46.5,47,167.5,226.9,157,68.3,14.4,40,1390,3500,4890,4930,19380,23930,13820,5230,1060,121.1,68360,""," 1 Mar 2021"
"UT",2007,2.5,25.3,81.6,49.2,49.7,168.8,223.7,159.6,68.7,15.8,50,1560,3700,5250,5300,19220,24540,14780,5500,1160,122.3,70490,""," 1 Mar 2021"
"UT",2008,2.8,25.3,78,47.9,48.4,166,221.3,158.3,68,16.2,60,1560,3630,5190,5240,18790,24640,15550,5630,1180,121,71030,""," 1 Mar 2021"
"UT",2009,3,21.9,69.1,42.2,42.8,153.9,210.3,157.5,67.8,15.5,60,1360,3240,4600,4660,17410,23540,16180,5800,1140,115.3,68720,""," 1 Mar 2021"
"UT",2010,2.5,19.1,64.1,38.1,38.6,142.7,205.6,152.1,66.5,16.5,50,1200,2950,4150,4200,16210,22800,16190,5870,1250,110.1,66530,""," 1 Mar 2021"
"UT",2011,2.1,15.5,58.5,33,33.4,130.9,205.1,151.9,66.7,15.2,50,980,2550,3530,3580,15310,22320,16590,6030,1210,106.3,65030,""," 1 Mar 2021"
"UT",2012,1,14.2,59.4,32,32.2,125.9,208.7,150.8,69.5,15.9,20,920,2510,3420,3450,15130,22190,16690,6540,1300,105.3,65290,""," 1 Mar 2021"
"UT",2013,1.2,12.1,54.6,28.7,29,121.3,204.4,153.9,69.3,15.2,30,800,2320,3120,3150,14790,21480,17110,6830,1280,102.7,64640,""," 1 Mar 2021"
"UT",2014,1.3,11,52.9,27.1,27.3,118.9,203.1,153.7,70.6,15.7,30,740,2240,2980,3010,14600,21430,17010,7230,1350,101.4,64640,""," 1 Mar 2021"
"UT",2015,0.8,9.6,49.5,24.8,25,112.6,202.2,155.5,70.2,16,20,670,2130,2810,2820,13810,21740,16980,7480,1410,99.3,64240,""," 1 Mar 2021"
"UT",2016,0.9,8.6,43.6,22,22.1,111.7,189.2,156.9,70.7,16.6,20,620,1930,2550,2570,13690,21280,17080,7790,1510,96.7,63910,""," 1 Mar 2021"
"UT",2017,1.1,8.2,42.8,21.5,21.8,106.4,175.7,150.8,66,16.6,30,600,1960,2560,2590,13200,20560,16270,7430,1570,91.2,61620,"Proportion of abortions had by 15-17-year-olds and 18-19-year-olds based on supplemental data from state Department of Health."," 1 Mar 2021"
"VA",1988,18.1,69,149.3,103.7,106.7,177.1,158,105.3,43.7,9,670,8780,14450,23230,23900,45330,44600,29220,10960,1990,103.1,156020,""," 1 Mar 2021"
"VA",1992,15.9,62.3,154.2,100.6,103.8,179.9,160,112.1,49.1,10,640,7340,13010,20350,20990,44310,44070,33010,13680,2520,102.4,158580,""," 1 Mar 2021"
"VA",1996,11.3,53.6,136.5,87,89.3,162.7,147.6,113,52.4,11.3,510,7000,12000,19010,19520,36260,38520,33320,15800,3110,93.1,146520,""," 1 Mar 2021"
"VA",2000,8.4,38.1,119.8,71.7,73.4,166.2,158,128.9,60.7,13.9,400,5300,11650,16950,17350,38850,38650,34840,18620,4180,95.7,152480,""," 1 Mar 2021"
"VA",2005,5.8,29.7,103.6,59.7,60.8,155.5,165.2,136.7,70.6,16.5,310,4610,10990,15600,15910,41240,41150,35690,19970,5160,97.5,159120,""," 1 Mar 2021"
"VA",2006,6.1,29,104.5,59.6,60.7,158,170.1,141.9,72.6,16.3,310,4590,11280,15870,16190,42510,43770,36110,20620,5030,100.1,164220,""," 1 Mar 2021"
"VA",2007,5.9,28.8,105,59.6,60.7,158,171.9,145.1,72.5,16.5,300,4600,11450,16060,16350,42940,45290,36600,20500,5000,101.5,166690,""," 1 Mar 2021"
"VA",2008,5.7,27,96.9,56,57,151.1,164.1,143.1,71.2,17.6,290,4280,10850,15130,15420,41160,44380,36360,19970,5230,98.8,162520,""," 1 Mar 2021"
"VA",2009,5.4,25.4,90.5,52.8,53.8,145.1,157.3,143.6,71.6,17.6,270,3970,10310,14280,14560,39970,43640,37060,19760,5120,97.1,160120,""," 1 Mar 2021"
"VA",2010,3.5,22.4,83.6,48.2,48.8,137.6,153.8,141.6,71.5,18.7,180,3490,9470,12960,13140,38370,43250,37720,19340,5390,95,157200,""," 1 Mar 2021"
"VA",2011,3.3,19.5,75,43,43.6,131.4,151.6,140.6,74.3,18.5,170,2990,8460,11450,11620,37040,43110,38550,19570,5370,93.5,155260,""," 1 Mar 2021"
"VA",2012,3.7,17.9,69.4,39.8,40.5,129,150.8,143.5,75.1,18.8,180,2740,7840,10570,10760,36720,43150,40300,19720,5430,93.5,156080,""," 1 Mar 2021"
"VA",2013,2.3,14.5,64.8,35.8,36.3,125.4,151.2,143.6,75.8,18.8,120,2200,7250,9450,9570,35910,43390,41120,20060,5380,92.8,155420,""," 1 Mar 2021"
"VA",2014,2.6,13,54.8,30.5,31,114.1,147,143.6,77.8,18.6,130,1980,6040,8020,8150,32760,42510,41490,20870,5230,90,151010,""," 1 Mar 2021"
"VA",2015,2.1,11.8,52.7,28.7,29.1,111,144.8,144.7,77.4,18.8,110,1810,5740,7560,7660,31600,42150,41800,21210,5160,89.3,149580,""," 1 Mar 2021"
"VA",2016,2,10.9,47.7,26.1,26.5,104.7,141.9,144.3,78.6,19.9,100,1690,5210,6900,7000,29520,41510,41800,21990,5300,87.8,147140,""," 1 Mar 2021"
"VA",2017,1.9,10.1,45.2,24.6,24.9,99.2,137.9,139.8,77.4,19.4,100,1570,4940,6520,6620,27830,40630,40570,22020,5110,85.1,142780,"Proportion of abortions had by 15-17-year-olds and 18-19-year-olds based on supplemental data from state Department of Health."," 1 Mar 2021"
"VT",1988,3.5,52.7,113.4,80.8,81.3,163.1,154.7,109.7,42.9,8.6,10,610,1130,1740,1750,3570,3820,2610,1030,170,95.6,12950,""," 1 Mar 2021"
"VT",1992,5.3,38.5,119.2,71,72.1,134.7,160.4,108.7,44.3,9,20,420,870,1290,1310,3080,3260,2650,1150,210,86.4,11660,""," 1 Mar 2021"
"VT",1996,3.2,34.8,102.2,60.9,61.6,134.7,137.3,110.6,45.5,10,10,430,810,1240,1250,2460,2820,2370,1210,260,78,10380,""," 1 Mar 2021"
"VT",2000,NA,22.3,74.6,43.5,43.8,118.3,142.8,110.9,50.6,11.2,NA,300,670,970,980,2190,2430,2290,1270,300,72.5,9460,""," 1 Mar 2021"
"VT",2005,3.4,19.2,62,37.8,38.4,111,166.3,117.7,58.5,12.5,10,260,640,900,910,2360,2550,2170,1240,320,76.2,9550,""," 1 Mar 2021"
"VT",2006,NA,18.3,65.7,38.9,39.2,113.1,159.5,123.9,63.2,14.2,NA,250,670,920,930,2450,2520,2190,1320,350,78.6,9750,""," 1 Mar 2021"
"VT",2007,2.7,18.8,65.8,39.3,39.8,117.1,160.8,122.2,60.2,12.7,10,250,670,920,930,2520,2630,2110,1220,300,79.3,9710,""," 1 Mar 2021"
"VT",2008,NA,16.3,65.9,38.5,38.9,117.3,149.4,127.9,58,11.6,NA,210,680,890,900,2460,2550,2190,1140,260,78.8,9510,""," 1 Mar 2021"
"VT",2009,2.8,13.5,55,32.2,32.7,112.8,140.6,124.4,58.1,15,10,170,560,730,740,2370,2500,2130,1100,330,76.9,9170,"Proportion of abortions had by each age-group based on supplemental data from state Department of Health."," 1 Mar 2021"
"VT",2010,2.9,14.1,52.5,31.8,32.3,106.5,140.9,135,60.8,14.5,10,170,540,710,720,2260,2500,2340,1100,310,78.1,9230,"Proportion of abortions had by each age-group based on supplemental data from state Department of Health."," 1 Mar 2021"
"VT",2011,NA,17.2,47.1,31.5,31.8,109.1,139,123.1,62,14.6,NA,200,510,710,720,2310,2460,2190,1080,310,77.1,9060,"Proportion of abortions had by each age-group based on supplemental data from state Department of Health."," 1 Mar 2021"
"VT",2012,NA,15.8,43.5,29.2,29.6,102.2,140,127.5,62.6,13,NA,180,470,650,660,2180,2460,2290,1070,260,76.6,8930,""," 1 Mar 2021"
"VT",2013,NA,12.7,43.8,27.9,28.3,92.8,136.9,126.7,68.9,14.2,NA,140,470,610,620,2020,2400,2310,1180,280,75.8,8810,""," 1 Mar 2021"
"VT",2014,NA,11.7,41.3,26,26.1,88.2,141.7,133.8,66.9,16,NA,130,430,560,560,1960,2470,2430,1160,300,76.9,8880,""," 1 Mar 2021"
"VT",2015,NA,9.2,33.3,20.8,21.1,76.7,140.3,134.5,71.3,12.2,NA,100,340,440,450,1740,2450,2430,1250,220,74.2,8540,""," 1 Mar 2021"
"VT",2016,NA,10.4,30,20,20.2,72.1,134.2,131.9,70,15.5,NA,110,310,420,420,1630,2350,2380,1250,270,72.6,8300,""," 1 Mar 2021"
"VT",2017,NA,8.2,27.1,17.6,17.7,62.9,131,132,68.9,16.4,NA,80,280,360,360,1420,2320,2390,1250,280,70.3,8040,"Proportion of abortions had by 15-17-year-olds and 18-19-year-olds based on supplemental data from state Department of Health."," 1 Mar 2021"
"WA",1988,11.7,66.2,164.7,106.8,108.9,203.5,175.7,108,45.2,9.5,330,6240,10900,17140,17470,34120,35570,23270,8960,1600,108.8,120980,""," 1 Mar 2021"
"WA",1992,11,68.3,167.7,107.3,109.6,214.4,181.9,117.8,52.7,12.1,380,6760,10700,17460,17840,36810,35760,27260,12160,2500,110.3,132320,""," 1 Mar 2021"
"WA",1996,8.8,53.6,139.2,86.5,88.4,183.8,171.6,113.6,52.2,12.8,360,6210,10110,16320,16680,31140,33470,26080,12820,3000,97.5,123190,""," 1 Mar 2021"
"WA",2000,6.6,42.2,125.4,75.1,76.5,173.2,166.9,129.7,58.5,14,280,5310,10340,15660,15940,33100,32660,27780,13980,3450,98.1,126910,""," 1 Mar 2021"
"WA",2005,5.5,31.2,103.2,59.2,60.3,150.7,160.6,132.7,67.1,15.5,240,4140,8710,12850,13100,32620,33590,27340,14890,3750,95.4,125290,""," 1 Mar 2021"
"WA",2006,4.5,31.4,106.6,60.5,61.4,155.2,164.3,136.4,69.7,16.9,200,4240,9110,13350,13550,33740,36140,27810,15770,4030,98.8,131040,""," 1 Mar 2021"
"WA",2007,5.2,33.7,107.9,62.6,63.6,159,162.8,139.5,70,17,230,4590,9390,13980,14210,34460,37030,28640,16000,3960,100.7,134310,""," 1 Mar 2021"
"WA",2008,5.1,31.6,104.6,60.7,61.6,157.2,163.2,139.3,69.1,18.2,220,4290,9390,13680,13890,34520,37930,29330,15720,4140,100.9,135520,""," 1 Mar 2021"
"WA",2009,3.8,28.7,95.7,55.9,56.6,148.7,159.8,137.5,68.2,18.9,160,3840,8790,12630,12790,33120,37590,29930,15370,4250,98.4,133050,""," 1 Mar 2021"
"WA",2010,3.6,26.1,84.4,49.8,50.5,135.3,155.2,135.5,70.2,18.3,150,3460,7650,11110,11260,30400,36650,30490,15500,4160,94.6,128460,""," 1 Mar 2021"
"WA",2011,3.3,23.1,82,46.7,47.3,129.4,154.3,135.5,70.7,18.7,140,3030,7160,10190,10330,29980,36890,31510,15350,4330,93.7,128380,""," 1 Mar 2021"
"WA",2012,3.1,20.9,74.3,42.1,42.7,122.8,152.9,137.5,71.9,17.9,130,2720,6340,9060,9190,28900,36660,32860,15680,4170,92.4,127470,""," 1 Mar 2021"
"WA",2013,2.3,17.5,66.8,36.9,37.4,117.3,148.2,136.6,71.9,18.3,100,2260,5630,7900,8000,27660,35760,33340,15930,4220,90,124910,""," 1 Mar 2021"
"WA",2014,2,15.8,62.4,34,34.4,115.2,148.9,139.3,75.2,18.2,90,2050,5200,7250,7340,27240,36830,34790,17040,4130,90.9,127370,""," 1 Mar 2021"
"WA",2015,1.8,14.2,59.2,31.6,32,109,142.7,140.4,76.3,19.3,80,1870,4910,6780,6860,25500,36520,35850,17890,4340,89.5,126960,""," 1 Mar 2021"
"WA",2016,1.6,12.7,55.9,29.4,29.7,104.8,139.1,142.2,75.7,19.8,70,1690,4670,6360,6430,24250,37040,37270,18510,4400,88.6,127890,""," 1 Mar 2021"
"WA",2017,1.5,NA,NA,26.6,26.9,100.9,128.5,135.3,76.3,19.7,70,NA,NA,5760,5830,23240,35510,36170,19410,4460,84.7,124610,""," 1 Mar 2021"
"WI",1988,9.6,48.9,115.9,77,78.8,149.5,164.2,101.1,35,7,300,5040,8670,13720,14020,28680,34510,20680,6450,1070,94,105420,""," 1 Mar 2021"
"WI",1992,9.4,42.5,119.6,73,75,145.3,165.7,107.6,39.2,7.5,330,4320,7950,12270,12600,26260,31330,23050,8090,1390,89.9,102710,""," 1 Mar 2021"
"WI",1996,7.1,37.2,99.5,61.6,63,136.3,155.3,114,43,8.8,280,4270,7350,11620,11900,22670,28020,22950,9640,1820,83,97010,""," 1 Mar 2021"
"WI",2000,5.3,30.1,92.8,55.3,56.4,132,163.5,125.4,48.7,10.2,210,3580,7420,11000,11210,23220,26600,23070,10550,2240,83.7,96890,""," 1 Mar 2021"
"WI",2005,4.3,23.7,78.9,46.1,46.9,122.5,176.3,131.2,57,10.8,170,2860,6460,9310,9480,23920,28230,22510,10680,2360,85.6,97190,""," 1 Mar 2021"
"WI",2006,4.3,23.8,78.5,45.6,46.5,124.5,178.3,131.3,58,11.3,170,2880,6310,9190,9360,24470,29370,21880,10770,2400,87.1,98240,""," 1 Mar 2021"
"WI",2007,4,24.2,79.6,46.3,47.1,124.5,172.9,133.9,57.6,11.5,160,2920,6380,9290,9450,24090,29640,22120,10530,2360,87.7,98200,""," 1 Mar 2021"
"WI",2008,3.8,23.3,77.3,45.2,46,124.5,166.9,134,56.9,11.7,140,2760,6260,9020,9160,23870,29490,22310,10170,2330,87.6,97330,""," 1 Mar 2021"
"WI",2009,3.7,21.4,75.6,43.7,44.4,119.2,163.5,132.8,55.3,11.8,140,2490,6120,8600,8740,22710,29580,22440,9630,2270,86.4,95380,""," 1 Mar 2021"
"WI",2010,3.7,18.5,68.6,39.1,39.8,113.1,154.4,134.3,56.3,11.6,130,2110,5490,7600,7740,21410,28260,23120,9540,2180,84.1,92240,""," 1 Mar 2021"
"WI",2011,2.9,16.3,59.1,34.3,34.8,108.4,156.7,133.4,56.8,11.9,110,1830,4800,6630,6730,20560,28520,23540,9330,2210,83.3,90900,""," 1 Mar 2021"
"WI",2012,2.4,15.6,53.9,31.7,32.2,103.3,155.4,132.9,58.4,12.4,90,1720,4330,6050,6140,19980,27790,23920,9550,2260,82.4,89650,"Proportion of abortions had by 15-17-year-olds and 18-19-year-olds based on supplemental data from state Department of Health."," 1 Mar 2021"
"WI",2013,1.8,12.6,50.3,28.4,28.7,97.5,155.1,133.8,59.1,11.7,70,1390,3970,5360,5430,19220,27300,24450,9760,2080,81.1,88240,""," 1 Mar 2021"
"WI",2014,1.7,11.4,48.2,26.6,26.9,94.1,157.7,136.9,60.3,12.2,60,1250,3730,4980,5050,18860,27420,25190,10140,2100,81.7,88770,""," 1 Mar 2021"
"WI",2015,1.7,10.4,44.6,24.4,24.7,90.2,159.2,139.9,61.4,12.5,60,1150,3430,4570,4630,18130,27450,25660,10590,2090,81.7,88550,""," 1 Mar 2021"
"WI",2016,1.2,9.7,40.9,22.5,22.7,83.7,158.9,144.1,63,12.6,40,1080,3120,4200,4240,16710,27540,26320,11110,2050,81.3,87980,""," 1 Mar 2021"
"WI",2017,1.5,8.9,38.1,20.8,21.1,83.2,151.4,142.7,62,13.4,50,980,2900,3870,3930,16410,26840,25740,11170,2180,79.6,86260,"Proportion of abortions had by each age-group based on supplemental data from state Department of Health."," 1 Mar 2021"
"WV",1988,10.1,50.2,118.6,78.3,80.1,161.5,124.1,66,20.5,4.2,130,2150,3540,5690,5830,10520,8590,4840,1460,250,76.5,31500,"Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age in neighboring or similar states (weighted average of TN, MD)"," 1 Mar 2021"
"WV",1992,9.2,50.7,135.9,85.3,87.1,164.8,135.8,68.9,24.5,4.9,120,2010,3690,5700,5820,10920,7920,4700,1800,350,78.1,31510,""," 1 Mar 2021"
"WV",1996,7.8,44.2,117.8,74.4,75.8,146.4,130.1,74.9,24.8,4.8,100,1770,3270,5030,5130,9290,7570,4500,1800,350,72.5,28640,""," 1 Mar 2021"
"WV",2000,5.4,34.1,111,66.4,67.4,160.6,137.6,78.6,29.2,5.5,60,1210,2840,4050,4110,9580,7700,4540,1930,400,75.8,28260,""," 1 Mar 2021"
"WV",2005,3.1,30.1,102.4,59.9,60.5,147.1,151.2,89.3,34.9,7.2,40,1030,2450,3480,3510,8760,8130,5060,2030,470,79.4,27970,""," 1 Mar 2021"
"WV",2006,3.5,29.9,107.4,61.3,62,149,152.2,89.2,37.7,7.2,40,1040,2550,3590,3630,8690,8390,4890,2220,460,80.8,28290,""," 1 Mar 2021"
"WV",2007,5.5,30.5,114.2,64.3,65.3,161.8,155.9,97.8,37.1,8.2,60,1080,2730,3810,3870,9240,8670,5270,2200,520,85.6,29770,""," 1 Mar 2021"
"WV",2008,3.9,32.1,110.3,64.7,65.4,157.7,151.3,92.4,36.9,7.6,40,1110,2720,3830,3870,8870,8380,4980,2190,460,83.3,28750,""," 1 Mar 2021"
"WV",2009,4.3,34.7,111.5,67.6,68.4,159.4,149,94.4,35.9,7.2,50,1170,2820,3990,4040,9040,8140,5150,2100,430,84.1,28900,""," 1 Mar 2021"
"WV",2010,5,31.8,107.6,64.5,65.4,153.3,148,93.5,36.7,8.9,50,1050,2680,3720,3780,8860,7890,5200,2120,530,83,28370,""," 1 Mar 2021"
"WV",2011,5.4,29.4,110.4,63.3,64.3,147.9,152.9,96,37,8.2,60,960,2580,3540,3600,8900,8050,5390,2080,490,83.5,28510,""," 1 Mar 2021"
"WV",2012,4.1,27.6,105.8,59.6,60.4,142.5,153.2,97.7,37.6,7.5,40,890,2370,3270,3310,8770,7980,5480,2080,450,82.6,28070,""," 1 Mar 2021"
"WV",2013,3.3,23.6,97.8,53.8,54.4,142,151.7,98.2,37.6,6.7,40,760,2150,2910,2950,8820,7800,5460,2070,400,81.3,27500,""," 1 Mar 2021"
"WV",2014,3.9,21.4,91.4,49.6,50.4,134.5,150.2,96.3,42.4,7.1,40,690,1980,2670,2710,8320,7840,5250,2330,420,79.9,26870,""," 1 Mar 2021"
"WV",2015,2.2,17.1,82.7,43.2,43.6,133.7,148,101.8,41.2,8.3,20,550,1760,2310,2340,7980,7930,5380,2290,470,79.4,26390,""," 1 Mar 2021"
"WV",2016,2.9,16.3,76.8,40.4,40.9,131.2,143.1,104,41,7.5,30,520,1620,2140,2170,7540,7850,5370,2280,420,78.2,25630,""," 1 Mar 2021"
"WV",2017,1.5,NA,NA,37.1,37.4,132,139.4,104.6,41.3,9.2,20,NA,NA,1940,1950,7350,7700,5270,2260,500,77.7,25030,"Proportion of abortions had by each age-group based on supplemental data from state Department of Health."," 1 Mar 2021"
"WY",1988,12.6,48.6,142.5,84.7,87.3,203.1,168.5,87.1,34.7,6,40,520,950,1470,1510,2880,3100,1870,660,90,96.2,10100,""," 1 Mar 2021"
"WY",1992,3.5,41.1,146.6,81.1,81.9,204.8,176.9,90.7,35.9,6.5,10,450,980,1430,1440,2980,2510,1780,760,120,91,9600,""," 1 Mar 2021"
"WY",1996,4.9,48.5,113.9,72.9,74,183,175.2,98.3,38.3,7.8,20,610,860,1470,1490,2890,2360,1620,820,170,86,9340,""," 1 Mar 2021"
"WY",2000,6.6,40,139.3,78.5,79.7,194.1,178.8,99.9,46.4,10.3,30,490,1090,1580,1610,3110,2560,1450,850,220,93.8,9800,"Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age in the year prior to the estimate"," 1 Mar 2021"
"WY",2005,4.8,30,112.7,64.1,65,176,188.5,109.4,48.6,10.2,20,330,870,1190,1210,3350,2930,1630,720,190,98.9,10030,"Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age in neighboring or similar states (weighted average of CO, ID, MT, NE, SD, UT)"," 1 Mar 2021"
"WY",2006,4.9,28.9,124.1,67.7,68.6,182.8,186.5,113,50.8,11.6,20,320,930,1250,1270,3500,3110,1680,770,200,103.4,10530,"Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age in neighboring or similar states (weighted average of CO, ID, MT, NE, SD, UT)"," 1 Mar 2021"
"WY",2007,4,33.2,130,72.3,73,178.9,179.4,117.3,51,10.9,10,370,970,1340,1350,3470,3190,1770,800,180,104.3,10760,"Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age in neighboring or similar states (weighted average of CO, ID, MT, NE, SD, UT)"," 1 Mar 2021"
"WY",2008,NA,33.3,116.8,67.8,68.3,178.8,176.3,117,50.6,11.3,NA,360,890,1260,1260,3430,3300,1840,810,190,103.6,10820,"Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age in neighboring or similar states (weighted average of CO, ID, MT, NE, SD, UT)"," 1 Mar 2021"
"WY",2009,NA,28.2,108,61.8,62.2,163.9,170.4,118.3,47.6,12.6,NA,310,850,1160,1170,3160,3310,1980,770,200,99.5,10590,"Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age in neighboring or similar states (weighted average of CO, ID, MT, NE, SD, UT)"," 1 Mar 2021"
"WY",2010,NA,25.7,98,56.2,56.6,159.6,162.4,109.9,48.5,12.2,NA,270,760,1030,1040,3050,3180,1930,780,190,95.4,10180,"Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age in neighboring or similar states (weighted average of CO, ID, MT, NE, SD, UT)"," 1 Mar 2021"
"WY",2011,NA,22.6,93.7,52,52.5,150.2,163.2,114.2,48,11,NA,240,690,920,930,2920,3170,2080,760,180,94,10050,"Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age in neighboring or similar states (simple average of CO, ID, MT, NE, SD, UT)"," 1 Mar 2021"
"WY",2012,NA,20.1,92.1,49.7,50.2,139.9,166.1,115.6,50.5,11.6,NA,210,670,890,890,2800,3240,2180,820,190,93.1,10120,"Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age in neighboring or similar states (simple average of CO, ID, MT, NE, SD, UT)"," 1 Mar 2021"
"WY",2013,NA,18.7,75.6,41.9,42.2,140,167.5,113.5,49.1,11.9,NA,200,560,760,760,2840,3250,2210,820,190,91.5,10080,"Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age in neighboring or similar states (simple average of CO, ID, MT, NE, SD, UT)"," 1 Mar 2021"
"WY",2014,NA,17.6,82.3,43.2,43.6,138.7,169.2,116.3,51.5,11.1,NA,190,570,760,770,2790,3270,2280,880,180,92.5,10170,"Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age in neighboring or similar states (simple average of CO, ID, MT, NE, SD, UT)"," 1 Mar 2021"
"WY",2015,NA,14.4,79.7,40.1,40.6,140.3,164.1,121.3,54.6,12.5,NA,150,560,710,720,2740,3180,2390,970,200,92.7,10210,"Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age in neighboring or similar states (simple average of CO, ID, MT, NE, SD, UT)"," 1 Mar 2021"
"WY",2016,NA,13.7,72.1,36.7,37.3,125.6,159.2,123.6,53,13.1,NA,140,500,640,650,2370,3060,2440,970,210,88.7,9710,"Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age in neighboring or similar states (simple average of CO, ID, MT, NE, SD, UT)"," 1 Mar 2021"
"WY",2017,NA,12.6,68.2,34.5,35,116.2,156.7,116.5,53.4,10.9,NA,130,460,600,610,2120,2950,2240,990,170,84.1,9080,"Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age in neighboring or similar states (simple average of CO, ID, MT, NE, SD, UT)"," 1 Mar 2021"
